Barangay_standardized,ds,local_forecast
talomo,2023-03-13,3.836494746898218
talomo,2023-03-20,3.8574957230451794
talomo,2023-03-27,3.8751500315511276
talomo,2023-04-03,3.889990989735268
talomo,2023-04-10,3.902466926685684
talomo,2023-04-17,3.9129547267899323
talomo,2023-04-24,3.9217712149995005
talomo,2023-05-01,3.9291827277645055
talomo,2023-05-08,3.935413158766071
talomo,2023-05-15,3.9406507224991536
talomo,2023-05-22,3.9450536400262415
talomo,2023-05-29,3.948754918662315
talomo,2023-06-05,3.9518663699801237
talomo,2023-06-12,3.954481987515301
talomo,2023-06-19,3.956680786208107
talomo,2023-06-26,3.9585291893582095
talomo,2023-07-03,3.9600830351997987
talomo,2023-07-10,3.96138926371347
talomo,2023-07-17,3.962487334631615
talomo,2023-07-24,3.9634104194737043
talomo,2023-07-31,3.9641864036215537
talomo,2023-08-07,3.964838728706159
talomo,2023-08-14,3.965387100753686
talomo,2023-08-21,3.9658480854829357
talomo,2023-08-28,3.9662356087375574
talomo,2023-09-04,3.9665613771705317
talomo,2023-09-11,3.9668352318893305
talomo,2023-09-18,3.9670654457449936
talomo,2023-09-25,3.9672589732458956
talomo,2023-10-02,3.967421660645824
talomo,2023-10-09,3.9675584225529024
talomo,2023-10-16,3.967673390394517
talomo,2023-10-23,3.9677700372232136
talomo,2023-10-30,3.9678512826338075
talomo,2023-11-06,3.967919580961146
talomo,2023-11-13,3.967976995422876
talomo,2023-11-20,3.9680252604469866
talomo,2023-11-27,3.968065834066981
talomo,2023-12-04,3.96809994196747
talomo,2023-12-11,3.9681286145107606
talomo,2023-12-18,3.9681527178629743
talomo,2023-12-25,3.9681729801599754
talomo,2024-01-01,3.968190013503559
talomo,2024-01-08,3.968204332452374
talomo,2024-01-15,3.9682163695661767
talomo,2024-01-22,3.9682264884729888
talomo,2024-01-29,3.9682349948538995
talomo,2024-02-05,3.9682421456773573
talomo,2024-02-12,3.968248156961905
talomo,2024-02-19,3.968253210301863
talomo,2024-02-26,3.9682574583530954
talomo,2024-03-04,3.9682610294445766
talomo,2024-03-11,3.9682640314550675
talomo,2024-03-18,3.9682665550720158
talomo,2024-03-25,3.9682686765311255
talomo,2024-04-01,3.968270459919352
talomo,2024-04-08,3.9682719591108997
talomo,2024-04-15,3.9682732193947032
talomo,2024-04-22,3.9682742788425553
talomo,2024-04-29,3.968275169459215
talomo,2024-05-06,3.968275918149236
talomo,2024-05-13,3.9682765475297233
talomo,2024-05-20,3.968277076613572
talomo,2024-05-27,3.9682775213838264
talomo,2024-06-03,3.9682778952765076
talomo,2024-06-10,3.9682782095865043
talomo,2024-06-17,3.968278473808777
talomo,2024-06-24,3.968278695925191
talomo,2024-07-01,3.9682788826456408
talomo,2024-07-08,3.9682790396107457
talomo,2024-07-15,3.9682791715622496
talomo,2024-07-22,3.9682792824862627
talomo,2024-07-29,3.968279375733678
talomo,2024-08-05,3.968279454121398
talomo,2024-08-12,3.96827952001743
talomo,2024-08-19,3.9682795754124207
talomo,2024-08-26,3.968279621979792
talomo,2024-09-02,3.968279661126293
talomo,2024-09-09,3.9682796940344973
talomo,2024-09-16,3.968279721698525
talomo,2024-09-23,3.968279744954076
talomo,2024-09-30,3.9682797645036763
talomo,2024-10-07,3.9682797809378965
talomo,2024-10-14,3.9682797947531965
talomo,2024-10-21,3.9682798063669225
talomo,2024-10-28,3.968279816129911
talomo,2024-11-04,3.9682798243370927
talomo,2024-11-11,3.968279831236396
talomo,2024-11-18,3.968279837036242
talomo,2024-11-25,3.968279841911838
talomo,2024-12-02,3.9682798460104705
talomo,2024-12-09,3.9682798494559535
talomo,2024-12-16,3.9682798523523726
talomo,2024-12-23,3.968279854787225
talomo,2024-12-30,3.968279856834065
talomo,2025-01-06,3.968279858554725
talomo,2025-01-13,3.968279860001185
talomo,2025-01-20,3.96827986121714
talomo,2025-01-27,3.9682798622393234
talomo,2025-02-03,3.968279863098614
talomo,2025-02-10,3.9682798638209693
talomo,2025-02-17,3.9682798644282125
talomo,2025-02-24,3.968279864938687
talomo,2025-03-03,3.968279865367813
talomo,2025-03-10,3.9682798657285545
talomo,2025-03-17,3.968279866031809
talomo,2025-03-24,3.9682798662867373
talomo,2025-03-31,3.9682798665010415
talomo,2025-04-07,3.9682798666811943
talomo,2025-04-14,3.9682798668326384
talomo,2025-04-21,3.968279866959949
talomo,2025-04-28,3.968279867066971
talomo,2025-05-05,3.968279867156938
talomo,2025-05-12,3.9682798672325683
talomo,2025-05-19,3.968279867296147
talomo,2025-05-26,3.968279867349594
talomo,2025-06-02,3.968279867394523
talomo,2025-06-09,3.968279867432293
talomo,2025-06-16,3.9682798674640436
talomo,2025-06-23,3.9682798674907342
talomo,2025-06-30,3.9682798675131714
talomo,2025-07-07,3.9682798675320337
talomo,2025-07-14,3.9682798675478903
talomo,2025-07-21,3.968279867561219
talomo,2025-07-28,3.9682798675724245
talomo,2025-08-04,3.9682798675818445
talomo,2025-08-11,3.9682798675897626
talomo,2025-08-18,3.9682798675964195
talomo,2025-08-25,3.968279867602015
talomo,2025-09-01,3.968279867606719
talomo,2025-09-08,3.968279867610673
talomo,2025-09-15,3.9682798676139974
talomo,2025-09-22,3.9682798676167916
talomo,2025-09-29,3.968279867619141
talomo,2025-10-06,3.968279867621116
talomo,2025-10-13,3.968279867622776
talomo,2025-10-20,3.9682798676241715
talomo,2025-10-27,3.968279867625345
talomo,2025-11-03,3.9682798676263316
talomo,2025-11-10,3.9682798676271602
talomo,2025-11-17,3.9682798676278574
talomo,2025-11-24,3.9682798676284436
talomo,2025-12-01,3.9682798676289366
talomo,2025-12-08,3.9682798676293505
talomo,2025-12-15,3.9682798676296986
talomo,2025-12-22,3.968279867629991
talomo,2025-12-29,3.968279867630237
talomo,2026-01-05,3.968279867630444
talomo,2026-01-12,3.968279867630618
talomo,2026-01-19,3.9682798676307636
talomo,2026-01-26,3.968279867630886
talomo,2026-02-02,3.968279867630989
talomo,2026-02-09,3.968279867631076
talomo,2026-02-16,3.968279867631149
talomo,2026-02-23,3.9682798676312103
talomo,2026-03-02,3.968279867631262
talomo,2026-03-09,3.9682798676313054
talomo,2026-03-16,3.9682798676313418
talomo,2026-03-23,3.968279867631373
talomo,2026-03-30,3.9682798676313986
talomo,2026-04-06,3.96827986763142
talomo,2026-04-13,3.9682798676314386
talomo,2026-04-20,3.9682798676314537
talomo,2026-04-27,3.968279867631466
talomo,2026-05-04,3.9682798676314768
talomo,2026-05-11,3.9682798676314857
talomo,2026-05-18,3.9682798676314937
talomo,2026-05-25,3.9682798676315
talomo,2026-06-01,3.968279867631505
talomo,2026-06-08,3.9682798676315096
talomo,2026-06-15,3.968279867631513
talomo,2026-06-22,3.9682798676315167
talomo,2026-06-29,3.9682798676315194
talomo,2026-07-06,3.968279867631522
talomo,2026-07-13,3.968279867631524
talomo,2026-07-20,3.9682798676315256
talomo,2026-07-27,3.9682798676315274
talomo,2026-08-03,3.9682798676315283
talomo,2026-08-10,3.968279867631529
talomo,2026-08-17,3.96827986763153
talomo,2026-08-24,3.968279867631531
talomo,2026-08-31,3.968279867631532
talomo,2026-09-07,3.968279867631532
talomo,2026-09-14,3.968279867631532
talomo,2026-09-21,3.968279867631532
talomo,2026-09-28,3.968279867631532
talomo,2026-10-05,3.968279867631532
talomo,2026-10-12,3.968279867631532
talomo,2026-10-19,3.968279867631532
talomo,2026-10-26,3.968279867631532
talomo,2026-11-02,3.968279867631532
talomo,2026-11-09,3.968279867631532
talomo,2026-11-16,3.968279867631532
talomo,2026-11-23,3.968279867631532
talomo,2026-11-30,3.968279867631532
talomo,2026-12-07,3.968279867631532
talomo,2026-12-14,3.968279867631532
talomo,2026-12-21,3.968279867631532
talomo,2026-12-28,3.968279867631532
talomo,2027-01-04,3.968279867631532
talomo,2027-01-11,3.968279867631532
talomo,2027-01-18,3.968279867631532
talomo,2027-01-25,3.968279867631532
talomo,2027-02-01,3.968279867631532
talomo,2027-02-08,3.968279867631532
talomo,2027-02-15,3.968279867631532
talomo,2027-02-22,3.968279867631532
talomo,2027-03-01,3.968279867631532
talomo,2027-03-08,3.968279867631532
talomo,2027-03-15,3.968279867631532
talomo,2027-03-22,3.968279867631532
talomo,2027-03-29,3.968279867631532
talomo,2027-04-05,3.968279867631532
talomo,2027-04-12,3.968279867631532
talomo,2027-04-19,3.968279867631532
talomo,2027-04-26,3.968279867631532
talomo,2027-05-03,3.968279867631532
talomo,2027-05-10,3.968279867631532
talomo,2027-05-17,3.968279867631532
talomo,2027-05-24,3.968279867631532
talomo,2027-05-31,3.968279867631532
talomo,2027-06-07,3.968279867631532
talomo,2027-06-14,3.968279867631532
talomo,2027-06-21,3.968279867631532
talomo,2027-06-28,3.968279867631532
talomo,2027-07-05,3.968279867631532
talomo,2027-07-12,3.968279867631532
talomo,2027-07-19,3.968279867631532
talomo,2027-07-26,3.968279867631532
talomo,2027-08-02,3.968279867631532
talomo,2027-08-09,3.968279867631532
talomo,2027-08-16,3.968279867631532
talomo,2027-08-23,3.968279867631532
talomo,2027-08-30,3.968279867631532
talomo,2027-09-06,3.968279867631532
talomo,2027-09-13,3.968279867631532
talomo,2027-09-20,3.968279867631532
talomo,2027-09-27,3.968279867631532
talomo,2027-10-04,3.968279867631532
talomo,2027-10-11,3.968279867631532
talomo,2027-10-18,3.968279867631532
talomo,2027-10-25,3.968279867631532
talomo,2027-11-01,3.968279867631532
talomo,2027-11-08,3.968279867631532
talomo,2027-11-15,3.968279867631532
talomo,2027-11-22,3.968279867631532
talomo,2027-11-29,3.968279867631532
talomo,2027-12-06,3.968279867631532
talomo,2027-12-13,3.968279867631532
talomo,2027-12-20,3.968279867631532
talomo,2027-12-27,3.968279867631532
talomo,2028-01-03,3.968279867631532
talomo,2028-01-10,3.968279867631532
talomo,2028-01-17,3.968279867631532
tibungco,2023-01-02,3.114109074096887
tibungco,2023-01-09,3.3345995835565394
tibungco,2023-01-16,3.3782363027002065
tibungco,2023-01-23,3.386872335435991
tibungco,2023-01-30,3.3885814708356525
tibungco,2023-02-06,3.388919721500483
tibungco,2023-02-13,3.3889866638341806
tibungco,2023-02-20,3.3889999122221566
tibungco,2023-02-27,3.389002534177118
tibungco,2023-03-06,3.389003053081594
tibungco,2023-03-13,3.3890031557766664
tibungco,2023-03-20,3.3890031761007884
tibungco,2023-03-27,3.389003180123084
tibungco,2023-04-03,3.3890031809191266
tibungco,2023-04-10,3.3890031810766694
tibungco,2023-04-17,3.3890031811078485
tibungco,2023-04-24,3.389003181114019
tibungco,2023-05-01,3.3890031811152403
tibungco,2023-05-08,3.389003181115482
tibungco,2023-05-15,3.38900318111553
tibungco,2023-05-22,3.389003181115539
tibungco,2023-05-29,3.389003181115541
tibungco,2023-06-05,3.3890031811155414
tibungco,2023-06-12,3.3890031811155414
tibungco,2023-06-19,3.3890031811155414
tibungco,2023-06-26,3.3890031811155414
tibungco,2023-07-03,3.3890031811155414
tibungco,2023-07-10,3.3890031811155414
tibungco,2023-07-17,3.3890031811155414
tibungco,2023-07-24,3.3890031811155414
tibungco,2023-07-31,3.3890031811155414
tibungco,2023-08-07,3.3890031811155414
tibungco,2023-08-14,3.3890031811155414
tibungco,2023-08-21,3.3890031811155414
tibungco,2023-08-28,3.3890031811155414
tibungco,2023-09-04,3.3890031811155414
tibungco,2023-09-11,3.3890031811155414
tibungco,2023-09-18,3.3890031811155414
tibungco,2023-09-25,3.3890031811155414
tibungco,2023-10-02,3.3890031811155414
tibungco,2023-10-09,3.3890031811155414
tibungco,2023-10-16,3.3890031811155414
tibungco,2023-10-23,3.3890031811155414
tibungco,2023-10-30,3.3890031811155414
tibungco,2023-11-06,3.3890031811155414
tibungco,2023-11-13,3.3890031811155414
tibungco,2023-11-20,3.3890031811155414
tibungco,2023-11-27,3.3890031811155414
tibungco,2023-12-04,3.3890031811155414
tibungco,2023-12-11,3.3890031811155414
tibungco,2023-12-18,3.3890031811155414
tibungco,2023-12-25,3.3890031811155414
tibungco,2024-01-01,3.3890031811155414
tibungco,2024-01-08,3.3890031811155414
tibungco,2024-01-15,3.3890031811155414
tibungco,2024-01-22,3.3890031811155414
tibungco,2024-01-29,3.3890031811155414
tibungco,2024-02-05,3.3890031811155414
tibungco,2024-02-12,3.3890031811155414
tibungco,2024-02-19,3.3890031811155414
tibungco,2024-02-26,3.3890031811155414
tibungco,2024-03-04,3.3890031811155414
tibungco,2024-03-11,3.3890031811155414
tibungco,2024-03-18,3.3890031811155414
tibungco,2024-03-25,3.3890031811155414
tibungco,2024-04-01,3.3890031811155414
tibungco,2024-04-08,3.3890031811155414
tibungco,2024-04-15,3.3890031811155414
tibungco,2024-04-22,3.3890031811155414
tibungco,2024-04-29,3.3890031811155414
tibungco,2024-05-06,3.3890031811155414
tibungco,2024-05-13,3.3890031811155414
tibungco,2024-05-20,3.3890031811155414
tibungco,2024-05-27,3.3890031811155414
tibungco,2024-06-03,3.3890031811155414
tibungco,2024-06-10,3.3890031811155414
tibungco,2024-06-17,3.3890031811155414
tibungco,2024-06-24,3.3890031811155414
tibungco,2024-07-01,3.3890031811155414
tibungco,2024-07-08,3.3890031811155414
tibungco,2024-07-15,3.3890031811155414
tibungco,2024-07-22,3.3890031811155414
tibungco,2024-07-29,3.3890031811155414
tibungco,2024-08-05,3.3890031811155414
tibungco,2024-08-12,3.3890031811155414
tibungco,2024-08-19,3.3890031811155414
tibungco,2024-08-26,3.3890031811155414
tibungco,2024-09-02,3.3890031811155414
tibungco,2024-09-09,3.3890031811155414
tibungco,2024-09-16,3.3890031811155414
tibungco,2024-09-23,3.3890031811155414
tibungco,2024-09-30,3.3890031811155414
tibungco,2024-10-07,3.3890031811155414
tibungco,2024-10-14,3.3890031811155414
tibungco,2024-10-21,3.3890031811155414
tibungco,2024-10-28,3.3890031811155414
tibungco,2024-11-04,3.3890031811155414
tibungco,2024-11-11,3.3890031811155414
tibungco,2024-11-18,3.3890031811155414
tibungco,2024-11-25,3.3890031811155414
tibungco,2024-12-02,3.3890031811155414
tibungco,2024-12-09,3.3890031811155414
tibungco,2024-12-16,3.3890031811155414
tibungco,2024-12-23,3.3890031811155414
tibungco,2024-12-30,3.3890031811155414
tibungco,2025-01-06,3.3890031811155414
tibungco,2025-01-13,3.3890031811155414
tibungco,2025-01-20,3.3890031811155414
tibungco,2025-01-27,3.3890031811155414
tibungco,2025-02-03,3.3890031811155414
tibungco,2025-02-10,3.3890031811155414
tibungco,2025-02-17,3.3890031811155414
tibungco,2025-02-24,3.3890031811155414
tibungco,2025-03-03,3.3890031811155414
tibungco,2025-03-10,3.3890031811155414
tibungco,2025-03-17,3.3890031811155414
tibungco,2025-03-24,3.3890031811155414
tibungco,2025-03-31,3.3890031811155414
tibungco,2025-04-07,3.3890031811155414
tibungco,2025-04-14,3.3890031811155414
tibungco,2025-04-21,3.3890031811155414
tibungco,2025-04-28,3.3890031811155414
tibungco,2025-05-05,3.3890031811155414
tibungco,2025-05-12,3.3890031811155414
tibungco,2025-05-19,3.3890031811155414
tibungco,2025-05-26,3.3890031811155414
tibungco,2025-06-02,3.3890031811155414
tibungco,2025-06-09,3.3890031811155414
tibungco,2025-06-16,3.3890031811155414
tibungco,2025-06-23,3.3890031811155414
tibungco,2025-06-30,3.3890031811155414
tibungco,2025-07-07,3.3890031811155414
tibungco,2025-07-14,3.3890031811155414
tibungco,2025-07-21,3.3890031811155414
tibungco,2025-07-28,3.3890031811155414
tibungco,2025-08-04,3.3890031811155414
tibungco,2025-08-11,3.3890031811155414
tibungco,2025-08-18,3.3890031811155414
tibungco,2025-08-25,3.3890031811155414
tibungco,2025-09-01,3.3890031811155414
tibungco,2025-09-08,3.3890031811155414
tibungco,2025-09-15,3.3890031811155414
tibungco,2025-09-22,3.3890031811155414
tibungco,2025-09-29,3.3890031811155414
tibungco,2025-10-06,3.3890031811155414
tibungco,2025-10-13,3.3890031811155414
tibungco,2025-10-20,3.3890031811155414
tibungco,2025-10-27,3.3890031811155414
tibungco,2025-11-03,3.3890031811155414
tibungco,2025-11-10,3.3890031811155414
tibungco,2025-11-17,3.3890031811155414
tibungco,2025-11-24,3.3890031811155414
tibungco,2025-12-01,3.3890031811155414
tibungco,2025-12-08,3.3890031811155414
tibungco,2025-12-15,3.3890031811155414
tibungco,2025-12-22,3.3890031811155414
tibungco,2025-12-29,3.3890031811155414
tibungco,2026-01-05,3.3890031811155414
tibungco,2026-01-12,3.3890031811155414
tibungco,2026-01-19,3.3890031811155414
tibungco,2026-01-26,3.3890031811155414
tibungco,2026-02-02,3.3890031811155414
tibungco,2026-02-09,3.3890031811155414
tibungco,2026-02-16,3.3890031811155414
tibungco,2026-02-23,3.3890031811155414
tibungco,2026-03-02,3.3890031811155414
tibungco,2026-03-09,3.3890031811155414
tibungco,2026-03-16,3.3890031811155414
tibungco,2026-03-23,3.3890031811155414
tibungco,2026-03-30,3.3890031811155414
tibungco,2026-04-06,3.3890031811155414
tibungco,2026-04-13,3.3890031811155414
tibungco,2026-04-20,3.3890031811155414
tibungco,2026-04-27,3.3890031811155414
tibungco,2026-05-04,3.3890031811155414
tibungco,2026-05-11,3.3890031811155414
tibungco,2026-05-18,3.3890031811155414
tibungco,2026-05-25,3.3890031811155414
tibungco,2026-06-01,3.3890031811155414
tibungco,2026-06-08,3.3890031811155414
tibungco,2026-06-15,3.3890031811155414
tibungco,2026-06-22,3.3890031811155414
tibungco,2026-06-29,3.3890031811155414
tibungco,2026-07-06,3.3890031811155414
tibungco,2026-07-13,3.3890031811155414
tibungco,2026-07-20,3.3890031811155414
tibungco,2026-07-27,3.3890031811155414
tibungco,2026-08-03,3.3890031811155414
tibungco,2026-08-10,3.3890031811155414
tibungco,2026-08-17,3.3890031811155414
tibungco,2026-08-24,3.3890031811155414
tibungco,2026-08-31,3.3890031811155414
tibungco,2026-09-07,3.3890031811155414
tibungco,2026-09-14,3.3890031811155414
tibungco,2026-09-21,3.3890031811155414
tibungco,2026-09-28,3.3890031811155414
tibungco,2026-10-05,3.3890031811155414
tibungco,2026-10-12,3.3890031811155414
tibungco,2026-10-19,3.3890031811155414
tibungco,2026-10-26,3.3890031811155414
tibungco,2026-11-02,3.3890031811155414
tibungco,2026-11-09,3.3890031811155414
tibungco,2026-11-16,3.3890031811155414
tibungco,2026-11-23,3.3890031811155414
tibungco,2026-11-30,3.3890031811155414
tibungco,2026-12-07,3.3890031811155414
tibungco,2026-12-14,3.3890031811155414
tibungco,2026-12-21,3.3890031811155414
tibungco,2026-12-28,3.3890031811155414
tibungco,2027-01-04,3.3890031811155414
tibungco,2027-01-11,3.3890031811155414
tibungco,2027-01-18,3.3890031811155414
tibungco,2027-01-25,3.3890031811155414
tibungco,2027-02-01,3.3890031811155414
tibungco,2027-02-08,3.3890031811155414
tibungco,2027-02-15,3.3890031811155414
tibungco,2027-02-22,3.3890031811155414
tibungco,2027-03-01,3.3890031811155414
tibungco,2027-03-08,3.3890031811155414
tibungco,2027-03-15,3.3890031811155414
tibungco,2027-03-22,3.3890031811155414
tibungco,2027-03-29,3.3890031811155414
tibungco,2027-04-05,3.3890031811155414
tibungco,2027-04-12,3.3890031811155414
tibungco,2027-04-19,3.3890031811155414
tibungco,2027-04-26,3.3890031811155414
tibungco,2027-05-03,3.3890031811155414
tibungco,2027-05-10,3.3890031811155414
tibungco,2027-05-17,3.3890031811155414
tibungco,2027-05-24,3.3890031811155414
tibungco,2027-05-31,3.3890031811155414
tibungco,2027-06-07,3.3890031811155414
tibungco,2027-06-14,3.3890031811155414
tibungco,2027-06-21,3.3890031811155414
tibungco,2027-06-28,3.3890031811155414
tibungco,2027-07-05,3.3890031811155414
tibungco,2027-07-12,3.3890031811155414
tibungco,2027-07-19,3.3890031811155414
tibungco,2027-07-26,3.3890031811155414
tibungco,2027-08-02,3.3890031811155414
tibungco,2027-08-09,3.3890031811155414
tibungco,2027-08-16,3.3890031811155414
tibungco,2027-08-23,3.3890031811155414
tibungco,2027-08-30,3.3890031811155414
tibungco,2027-09-06,3.3890031811155414
tibungco,2027-09-13,3.3890031811155414
tibungco,2027-09-20,3.3890031811155414
tibungco,2027-09-27,3.3890031811155414
tibungco,2027-10-04,3.3890031811155414
tibungco,2027-10-11,3.3890031811155414
tibungco,2027-10-18,3.3890031811155414
tibungco,2027-10-25,3.3890031811155414
tibungco,2027-11-01,3.3890031811155414
tibungco,2027-11-08,3.3890031811155414
tibungco,2027-11-15,3.3890031811155414
tibungco,2027-11-22,3.3890031811155414
tibungco,2027-11-29,3.3890031811155414
tibungco,2027-12-06,3.3890031811155414
